,geolocation_zip_code_prefix,latitude,longitude
263918,2520,-23.5003141357262,-46.64899844532286
263928,2557,-23.49939977672204,-46.67379630298916
263944,2553,-23.496748648623715,-46.66448906869981
263964,2516,-23.510020861503836,-46.65996044991051
263980,2514,-23.51133179211153,-46.65593405551384
263985,2552,-23.4986987149576,-46.66258914723872
264044,2540,-23.490452933666106,-46.656027361503845
264069,2558,-23.497496298084148,-46.67534356702637
264072,2545,-23.49361452178432,-46.66362202553523
264088,2515,-23.510081986121538,-46.65907867000398
264154,2531,-23.50230377546311,-46.65126445475793
264207,2526,-23.50478916745435,-46.648712559902606
264250,2523,-23.507503407438392,-46.654613565497165
264366,2541,-23.485884401610026,-46.65477723619366
264395,2567,-23.481085499999995,-46.66961250000001
264435,2551,-23.502726293092486,-46.66973731626178
264436,2521,-23.50402072217096,-46.66486670260835
264637,2533,-23.494131859282135,-46.65839228711986
264677,2559,-23.49381273105776,-46.67432020760002
264679,2532,-23.49592311073923,-46.66043045184373
264794,2538,-23.498826663338896,-46.65249325867044
272051,2610,-23.47592805522538,-46.66587696517395
272052,2612,-23.472187009435064,-46.6629481470945
272055,2632,-23.46069115903973,-46.64833329433323
272059,2673,-23.46670528737577,-46.66897803264962
272060,2616,-23.466439467107183,-46.655328676669086
272067,2615,-23.471529674158933,-46.65667759325408
272077,2617,-23.466401539269448,-46.65869529017828
272081,2613,-23.472582799613345,-46.66107383097695
272082,2630,-23.463790606440067,-46.64074340230249
272095,2618,-23.465889785734884,-46.64887806633388
272113,2651,-23.45990070996593,-46.65726902109183
272119,2633,-23.46085584124873,-46.65017612017429
272121,2675,-23.45823633342542,-46.667826065938485
272124,2611,-23.46658982202164,-46.63928171838316
272145,2652,-23.454897474060743,-46.656832022217
272152,2671,-23.468540877604,-46.66436133472787
272181,2650,-23.46150321233187,-46.65775725797796
272183,2679,-23.455963330832724,-46.663595345951926
272209,2674,-23.459878990564945,-46.66677933888281
272275,2680,-23.444120751561652,-46.6691060118304
272301,2636,-23.45594288980902,-46.646095945322855
272325,2649,-23.46097513627446,-46.66106258381902
272378,2634,-23.46016520927345,-46.65066418373822
272429,2672,-23.463710424086823,-46.66591141479599
272474,2614,-23.4717225298344,-46.65764092339433
272533,2635,-23.457101898695825,-46.64754972814356
272587,2670,-23.466370714957595,-46.66502717277396
273128,2637,-23.45358871357261,-46.64737383527611
276166,2631,-23.458643298084144,-46.648254625310194
279746,2712,-23.50544478573489,-46.68161090896759
279756,2721,-23.501464072162264,-46.67349915889548
279767,2739,-23.485809164031377,-46.68889056841136
279772,2710,-23.50751688121068,-46.67373228420568
279773,2730,-23.49719557430815,-46.69127457027672
279781,2751,-23.489584790770785,-46.68192027136849
279789,2765,-23.475435898210808,-46.67095687182315
279791,2722,-23.503063243407016,-46.68404723189447
279800,2752,-23.495997921014894,-46.68376870640487
279801,2758,-23.488117795169945,-46.68429473757863
279809,2764,-23.479514161261417,-46.67687782584107
279810,2724,-23.49943950874986,-46.68377404381376
279824,2755,-23.48851771357262,-46.67941015751051
279825,2723,-23.501365575076463,-46.67952120122336
279826,2720,-23.50097483243237,-46.67359346270272
279837,2731,-23.4949705881182,-46.69186350721336
279853,2726,-23.500764443292702,-46.68820192507454
279864,2728,-23.50042161449157,-46.68895389198901
279870,2757,-23.486481754371283,-46.68435970705175
279887,2714,-23.50659798084141,-46.68776641687344
279888,2735,-23.493293256630533,-46.69275190643714
279900,2763,-23.479009270615677,-46.674987658203
279909,2736,-23.49039122286345,-46.6897668259853
279924,2734,-23.48594115681802,-46.69218849249818
279926,2762,-23.48331712978441,-46.678195526423366
279994,2733,-23.49687746655892,-46.695357262277135
280114,2732,-23.49921095031453,-46.69605218497897
280146,2759,-23.48344951928349,-46.680681666121714
280190,2725,-23.49972484041201,-46.68386193643606
280195,2738,-23.48985491035259,-46.68766742714524
280208,2729,-23.50372612405339,-46.6898674910892
280219,2715,-23.503730489324187,-46.676623363725525
280327,2754,-23.49102672300768,-46.67779069747247
280620,2737,-23.48783178573488,-46.6888785663339
280675,2756,-23.484468719400997,-46.67913188051818
281015,2716,-23.499018372560144,-46.68530910310784
281292,2717,-23.493746205672256,-46.685192018074005
281622,2713,-23.508093549390605,-46.686131350123866
282239,2750,-23.493106676380638,-46.679616398003326
287327,2855,-23.454003750910267,-46.69883840613622
287333,2840,-23.48181827699231,-46.68861222300768
287338,2874,-23.45599171357261,-46.67717134248949
287343,2866,-23.46724497169481,-46.67909749362336
287348,2801,-23.487629301690824,-46.6977071842865
287353,2842,-23.473527475157265,-46.68753138481736
287369,2879,-23.45095762484588,-46.69517849368927
287374,2848,-23.465673261728877,-46.68854702775692
287380,2809,-23.473255976686477,-46.70433327407813
287383,2814,-23.458095000000004,-46.70577225
287389,2841,-23.481285192336564,-46.68460526894222
287395,2878,-23.450662163194657,-46.68685226741304
287410,2871,-23.46327723925208,-46.677832454757926
287413,2881,-23.46762762331446,-46.67576842866044
287414,2815,-23.4447480313636,-46.71467286511052
287415,2859,-23.44337350375091,-46.70672341326679
287425,2820,-23.445022995005957,-46.70898743370049
287428,2834,-23.475976973628047,-46.69210708312653
287436,2861,-23.46853099777829,-46.67205027407812
287438,2811,-23.47457972011701,-46.70289101639184
287439,2882,-23.46987825229381,-46.66703295089145
287460,2804,-23.48381025284207,-46.69528157314321
287465,2835,-23.472078150152925,-46.69287864723873
287468,2837,-23.464562154596315,-46.69917502706442
287471,2847,-23.46883156036128,-46.68726529294825
287472,2839,-23.47666615958798,-46.68147008895491
287483,2850,-23.46079739938832,-46.68686361379766
287485,2831,-23.472808376074795,-46.69057299194992
287488,2813,-23.45148664565277,-46.712454386734734
287489,2873,-23.45900988018955,-46.68595580638013
287498,2863,-23.47429645628715,-46.67350309838997
287504,2849,-23.463526662502165,-46.68600587454558
287508,2860,-23.436867467943895,-46.712243713572605
287524,2846,-23.46490177629982,-46.6951675700848
287554,2877,-23.45241061914654,-46.68018655532475
287565,2856,-23.45241535053957,-46.69276536663972
287568,2883,-23.440038612401093,-46.71668596451273
287593,2845,-23.46865919816495,-46.69248706287145
287611,2867,-23.471029016100157,-46.68309642270183
287626,2802,-23.488791114931203,-46.69673727457101
287637,2817,-23.462475485429053,-46.70268414210284
287649,2806,-23.472232658895493,-46.6981336054591
287668,2862,-23.47661533682301,-46.67972720864356
287670,2870,-23.45941179739165,-46.677043812655086
287674,2805,-23.477215662502164,-46.69750484110452
287709,2880,-23.46663960421836,-46.67256167638064
287722,2864,-23.471842023313528,-46.68417226879801
287746,2875,-23.460829983351577,-46.683596813347584
287762,2851,-23.45847600721336,-46.6916433949449
287796,2872,-23.463327771856427,-46.67119970566675
287812,2853,-23.456352342489488,-46.69673247584976
287837,2844,-23.47273901664841,-46.69033457008481
287855,2803,-23.48685500805008,-46.69374941548847
287874,2854,-23.45556503635526,-46.697606507357584
287971,2808,-23.467425066333888,-46.70391530322004
287996,2807,-23.47041670191585,-46.699962092561606
288008,2858,-23.447741793784967,-46.70236210698833
288166,2836,-23.471988653067115,-46.696662623780966
288169,2857,-23.748767492409574,-46.74925299240956
296397,2992,-23.44911744240868,-46.72509081502104
296404,2960,-23.49309150568415,-46.70231332999599
296408,2976,-23.478102779882025,-46.71737617425583
296413,2987,-23.432985240637056,-46.71479179294824
296420,2995,-23.43817736081135,-46.74021302164007
296427,2996,-23.44718514516126,-46.73532934139297
296432,2917,-23.497059226758587,-46.71251622814356
296437,2969,-23.48615388842405,-46.71456818137228
296441,2935,-23.488989600611685,-46.71574185345376
296448,2991,-23.434241171867185,-46.72554044590676
296455,2951,-23.4728907829242,-46.72378470277873
296458,2914,-23.503558977270817,-46.70837685670522
296460,2989,-23.429807053203387,-46.7211738556802
296463,2945,-23.481485622444325,-46.72708334618101
296466,2998,-23.44062768720067,-46.72250811434592
296500,2957,-23.46904313849616,-46.72212261226844
296503,2920,-23.49068897668647,-46.72063688412487
296513,2936,-23.4854319708581,-46.71967718956659
296517,2977,-23.471338243987766,-46.71137682900875
296533,2932,-23.487081904524203,-46.71123931779098
296571,2910,-23.506932510675806,-46.69620202553523
296579,2919,-23.49313264946043,-46.71915699194992
296597,2962,-23.489296407438403,-46.69920159256159
296604,2975,-23.47842966694557,-46.7118093039125
296609,2929,-23.49086602208629,-46.706045409257214
296616,2965,-23.483192973193592,-46.70632222705049
296620,2927,-23.497761456575603,-46.70486136663973
296641,2918,-23.49774396910117,-46.716125492041655
296664,2942,-23.47611083152521,-46.72292944823707
296665,2984,-23.44569598612154,-46.7212818044608
296686,2964,-23.484602190114867,-46.70486472508516
296688,2913,-23.50147751457095,-46.71379212239601
296706,2937,-23.483908706924478,-46.72211347298449
296725,2912,-23.506106807063038,-46.70724697463158
296738,2930,-23.49230780322003,-46.708464510127534
296739,2968,-23.476825130734543,-46.70526423521269
296741,2961,-23.49191000194397,-46.70034705328601
296752,2990,-23.431612777684805,-46.72453334984706
296764,2911,-23.50467969109582,-46.70458583403536
296826,2967,-23.48040564418031,-46.7026211261469
296836,2941,-23.47943470191586,-46.723279934502834
296871,2926,-23.499947470075963,-46.70127600492003
296913,2993,-23.45481034070669,-46.73550456694172
296937,2939,-23.472561145030618,-46.735815537079134
296943,2928,-23.49339173139501,-46.70295186975426
297004,2915,-23.489361250783134,-46.72313742976311
297010,2943,-23.4764907485429,-46.72496826242136
297045,2940,-23.47988811740434,-46.72377830322003
297051,2931,-23.498053009435058,-46.70796099708582
297054,2972,-23.48029674271453,-46.71122495337295
297088,2925,-23.50257293484837,-46.69754189370448
297136,2934,-23.490995469328887,-46.71518003941369
297398,2963,-23.485755415382435,-46.70221321730524
297464,2985,-23.44129255674268,-46.71883797556072
297632,2978,-23.473930735501163,-46.70723237858496
297882,2938,-23.484567353309533,-46.72320475451552
297924,2944,-23.475677144324536,-46.7252943424895
297968,2916,-23.488245329634296,-46.72037106432417
298566,2979,-23.47647690813088,-46.70614642853023
299290,2970,-23.48115370191585,-46.71503857507645
299293,2955,-23.468440512490595,-46.72068807496815
300195,2971,-23.484810467943905,-46.71073145184375
301200,2981,-23.460318,-46.71684450000001
312152,3088,-23.52731184179699,-46.56137431473256
312166,3012,-23.540667757429706,-46.6155573687172
312168,3080,-23.53294108465575,-46.57934250917525
312180,3084,-23.53467342215357,-46.57048869929014
312185,3060,-23.53813408465576,-46.58549886150382
312192,3025,-23.53489030252754,-46.60945369747245
312196,3081,-23.53695241326677,-46.57554393839796
312203,3023,-23.531303713024357,-46.61099044408213
312204,3021,-23.527415394524706,-46.60228650773702
312208,3018,-23.53174394892955,-46.61395302123605
312228,3090,-23.530225505684143,-46.55902125382302
312232,3043,-23.54949368858566,-46.61594711824107
312234,3029,-23.528716250620374,-46.62026515958797
312239,3071,-23.533721612268447,-46.562341521640086
312245,3064,-23.530940192076763,-46.55746126879801
312249,3057,-23.54257772745109,-46.59338016847479
312256,3053,-23.541158650845407,-46.60747344656362
312261,3089,-23.529801226758583,-46.56226668720068
312264,3015,-23.53718574381104,-46.59403568082404
312270,3066,-23.53685341271851,-46.57627420191585
312281,3065,-23.53638432361936,-46.57920289454089
312284,3077,-23.52926356396796,-46.577290279358245
312295,3041,-23.548576600323223,-46.62070975812218
312308,3059,-23.54279940605341,-46.595165217323526
312315,3062,-23.54268733028447,-46.59453248320733
312321,3063,-23.530453669715538,-46.55620020996593
312325,3052,-23.5413525745282,-46.609555379681474
312328,3061,-23.540986006376645,-46.584929692480806
312359,3086,-23.52876008992264,-46.56920769167931
312364,3034,-23.523756024698507,-46.61578785858964
312379,3022,-23.52569940030433,-46.60651162754301
312389,3058,-23.54006892207484,-46.59345022487023
312398,3087,-23.5300706924808,-46.56414335887811
312443,3073,-23.531134903687484,-46.555388838046085
312445,3003,-23.54464014210284,-46.622325526083486
312446,3024,-23.534101163194656,-46.60531226741302
312458,3004,-23.54247245698636,-46.6170674741918
312474,3030,-23.52771854954124,-46.61864331556927
312487,3045,-23.53884972661437,-46.59466392062438
312493,3069,-23.535964728836067,-46.56487377462638
312522,3001,-23.54138387625104,-46.6140494458142
312569,3047,-23.53959817208146,-46.60160522647012
312579,3035,-23.524194342489487,-46.613838068844046
312622,3067,-23.541160033585307,-46.58546677477062
312630,3019,-23.524334088810686,-46.60849704258767
312640,3040,-23.550723623891194,-46.622536459849165
312730,3027,-23.531186032748582,-46.61470460505509
312752,3011,-23.53496387454557,-46.6170557381269
312754,3050,-23.54249467361068,-46.6135781755439
312794,3085,-23.533626258122187,-46.56896262282867
312889,3008,-23.542331866783957,-46.62082801082003
312924,3042,-23.547624935339552,-46.6193676519706
312925,3016,-23.53796952899768,-46.61971186372554
312942,3013,-23.532598026371947,-46.61635944295696
312980,3070,-23.53899702801672,-46.57221876908646
313048,3051,-23.54011209983636,-46.5971873978297
313098,3068,-23.537588133504503,-46.56824798211082
313114,3072,-23.53409172300768,-46.55467069747247
313185,3014,-23.539141277829035,-46.60729795115125
313355,3028,-23.52697217736158,-46.610979191240034
313402,3054,-23.541639789341573,-46.603224497778285
313415,3033,-23.52860069608748,-46.62538299610485
313485,3055,-23.543390053840405,-46.596673409515866
313581,3005,-23.54310790980433,-46.62647566250217
313670,3017,-23.532447184574945,-46.61401961463438
313981,3032,-23.531673677765617,-46.6213701781983
314300,3026,-23.52645151956261,-46.60677957591317
314360,3007,-23.541507199001668,-46.62689045282469
316704,3044,-23.551689676483026,-46.62076350725653
319527,3046,-23.543608767413023,-46.61616958367479
329430,3165,-23.56190256174625,-46.58015179808413
329438,3166,-23.550615586733212,-46.59695036081135
329443,3174,-23.546878911449102,-46.59059732445609
329447,3161,-23.58090519677997,-46.56317152651616
329452,3114,-23.565511554738045,-46.59515615274319
329455,3105,-23.55386629447746,-46.62260224132955
329461,3183,-23.558837165416367,-46.594341639188656
329467,3111,-23.558072306116813,-46.60586586856825
329476,3181,-23.55888611989353,-46.58187431508816
329488,3146,-23.595967362196323,-46.57228067485142
329491,3193,-23.575456508742576,-46.578762534277786
329494,3112,-23.55712803497028,-46.6045297013676
329512,3150,-23.583554497085814,-46.589112952824685
329518,3134,-23.58540069658577,-46.58427399775607
329528,3186,-23.567258514570952,-46.58312233236194
329536,3168,-23.556360816149585,-46.59062464472048
329540,3125,-23.576548285042403,-46.59131496211552
329541,3124,-23.56786401832186,-46.59242413059029
329546,3184,-23.56336681626177,-46.58636668526744
329554,3132,-23.5829031448728,-46.583914925875824
329575,3136,-23.57737538412488,-46.58063758312653
329585,3156,-23.58136699134433,-46.56438226771108
329621,3133,-23.596805324652923,-46.5772172155577
329624,3116,-23.567295210891167,-46.58710430333021
329630,3131,-23.57900896225975,-46.57815220038666
329639,3164,-23.54644456287144,-46.60552943574358
329646,3191,-23.56910958090484,-46.57235346003806
329655,3189,-23.56905540707542,-46.57956690707542
329668,3152,-23.59347283236194,-46.58096227990652
329676,3153,-23.597540896712868,-46.57904377939821
329692,3113,-23.560092220093484,-46.60333586135961
329710,3182,-23.559519635581964,-46.59033924271452
